loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
32000,32000,32000, 36 months,7.89%,1001.15,A,A5,President,6 years,MORTGAGE,72000,Verified,16-Mar,Current,n,,,major_purchase,Major purchase,922xx,CA,24.03,0,03-Oct,1,81,95,12,1,15445,15.70%,22,w,15157.07,15157.07,19994.95,19994.95,16842.93,3152.02,0,0,0,17-Dec,1001.15,18-Jan,17-Dec,0,,1,Individual,,,,0,0,35490,1,2,0,2,18,20045,51,1,3,7791,26,98300,1,2,2,5,3226,82855,15.7,0,0,132,149,6,6,3,6,,0,,0,3,3,10,13,5,10,14,3,12,0,0,0,1,95.5,0,1,0,137358,35490,98300,39058
13550,13550,13550, 36 months,10.75%,442.01,B,B4,Sales,2 years,MORTGAGE,79000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,743xx,OK,19.22,0,Apr-00,0,99,,9,0,7787,66.60%,23,w,6561.29,6561.29,8834.09,8834.09,6988.71,1845.38,0,0,0,17-Dec,442.01,18-Jan,17-Dec,0,99,1,Individual,,,,0,2552,135472,0,3,0,2,13,30633,65,0,1,2153,65,11700,0,0,0,3,15052,1966,77.9,0,0,138,114,24,13,2,24,99,,99,1,4,5,4,5,15,5,6,5,9,0,0,0,0,95.7,75,0,0,163583,38420,8900,47151
5000,5000,5000, 36 months,6.97%,154.32,A,A3,,n/a,OWN,25000,Source Verified,16-Mar,Current,n,,,major_purchase,Major purchase,179xx,PA,3.31,0,Aug-88,0,,,3,0,2246,34.60%,12,w,2351.24,2351.24,3082.53,3082.53,2648.76,433.77,0,0,0,17-Dec,154.32,18-Jan,17-Dec,0,,1,Individual,,,,0,0,2246,0,0,0,0,61,0,,0,0,1199,35,6500,0,0,1,0,749,3301,26.6,0,0,128,331,108,61,2,108,,9,,0,1,2,2,4,2,3,8,2,3,0,0,0,0,100,50,0,0,6500,2246,4500,0
10000,10000,10000, 36 months,9.75%,321.5,B,B3,Teacher,10+ years,RENT,46000,Source Verified,16-Mar,Current,n,,,debt_consolidation,,371xx,TN,17.38,0,Sep-00,1,70,,6,0,4451,70.70%,17,w,4805.39,4805.39,6419.17,6419.17,5194.61,1224.56,0,0,0,17-Dec,321.5,18-Jan,17-Dec,0,78,1,Individual,,,,0,0,29259,2,3,1,3,3,24808,69,1,1,2455,70,6300,0,0,1,4,4877,1849,70.7,0,0,172,186,2,2,1,2,,0,,0,2,2,3,4,12,3,4,2,6,0,0,0,2,94.1,33.3,0,0,42035,29259,6300,35735
35000,35000,35000, 36 months,17.27%,1252.56,D,D2,Owner,10+ years,RENT,107000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,900xx,CA,21.88,0,Mar-96,0,,47,9,2,65692,92.70%,20,w,17787.15,17787.15,24984.04,24984.04,17212.85,7771.19,0,0,0,17-Dec,1252.56,18-Jan,17-Dec,0,,1,Individual,,,,0,0,86057,0,2,2,2,9,20365,88,0,0,24914,92,70900,0,12,0,2,10757,2844,94.1,0,0,157,240,27,9,0,41,,18,,0,2,3,4,6,9,7,11,3,9,0,0,0,2,100,50,0,2,93936,86057,48400,23036
21000,21000,21000, 36 months,11.47%,692.2,B,B5,"VP, Midwest operations",2 years,MORTGAGE,175000,Not Verified,16-Mar,Current,n,,,home_improvement,Home improvement,481xx,MI,10.6,0,06-Jul,3,37,116,12,1,10649,58.20%,24,w,10224.61,10224.61,13817.24,13817.24,10775.39,3041.85,0,0,0,17-Dec,692.2,18-Jan,17-Aug,0,46,1,Individual,,,,0,66,161628,5,3,1,3,9,33931,56,4,4,8640,56,18300,2,0,6,8,13469,4364,67.7,0,0,109,109,4,4,6,30,79,4,47,1,2,4,2,3,8,7,9,4,12,0,0,0,6,83.3,50,1,0,197816,44620,13500,60937
20000,20000,20000, 36 months,12.99%,673.79,C,C2,Jail Administrator,10+ years,MORTGAGE,58000,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,498xx,MI,16.79,0,04-May,1,,,8,0,15614,65.30%,36,w,0,0,23116.63797,23116.64,20000,3116.64,0,0,0,17-Oct,11691.08,,17-Dec,0,,1,Individual,,,,0,228,166102,2,1,2,2,3,26586,97,0,1,8097,82,23900,1,2,3,4,20763,2386,86.7,0,0,142,134,20,3,6,20,,3,,0,2,2,2,4,19,4,9,2,8,0,0,0,3,97.2,100,0,0,179758,42456,18000,27398
25000,25000,25000, 36 months,5.32%,752.87,A,A1,sale associate,10+ years,RENT,80000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,926xx,CA,20.45,0,Aug-89,0,,,13,0,13223,19.10%,24,w,11603.8,11603.8,15042.62,15042.62,13396.2,1646.42,0,0,0,17-Dec,752.87,18-Jan,17-Dec,0,,1,Individual,,,,0,0,47876,1,2,1,1,11,27727,76,1,1,6545,41,69300,5,0,11,2,3683,50077,20.9,0,0,142,317,6,6,0,6,,5,,0,5,5,9,9,10,10,13,5,13,0,0,0,2,100,11.1,0,0,115796,47876,63300,36624
2000,2000,1950, 36 months,22.45%,76.85,E,E5,Teacher,3 years,RENT,38000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,299xx,SC,14.78,1,09-Aug,2,22,,32,0,6856,50.40%,49,f,1054.1,1027.75,1549.59,1510.85,945.9,603.69,0,0,0,17-Dec,76.85,18-Jan,17-Dec,0,,1,Individual,,,,0,403,111319,2,26,6,10,2,104463,102,1,4,1867,96,13600,2,1,4,14,3479,1305,71.6,0,0,79,64,4,2,0,22,,2,22,0,2,3,2,2,41,6,8,3,32,0,0,0,7,95.8,0,0,0,116199,111319,4600,102599
22875,22875,22875, 60 months,17.27%,571.83,D,D2,Teacher,10+ years,RENT,65000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,871xx,NM,11.75,0,Oct-99,0,,,6,0,25200,90%,9,w,0,0,28729.4692,28729.47,22875,5854.47,0,0,0,17-Dec,17708.59,,17-Dec,0,,1,Individual,,,,0,0,25200,0,0,0,0,,0,,1,2,8206,90,28000,0,1,0,2,4200,1095,91.7,0,0,,197,7,7,0,7,,,,0,2,6,2,4,0,6,9,6,6,0,0,0,1,100,100,0,0,28000,25200,13200,0
10000,10000,10000, 36 months,11.47%,329.62,B,B5,Lead welder,10+ years,RENT,35000,Source Verified,16-Mar,Current,n,,,other,Other,913xx,CA,22.98,1,06-Nov,0,6,,8,0,6522,39.80%,14,w,4868.84,4868.84,6579.66,6579.66,5131.16,1448.5,0,0,0,17-Dec,329.62,18-Jan,17-Dec,0,6,1,Individual,,,,0,0,22827,0,1,0,0,38,16305,54,0,1,2547,49,16400,1,0,1,1,2853,5315,55,1,0,112,107,13,13,0,13,,11,,1,4,5,4,5,6,7,8,5,8,0,0,1,0,92.9,50,0,0,46522,22827,11800,30122
4400,4400,4400, 36 months,9.75%,141.46,B,B3,Drawbridge Operator,8 years,RENT,33000,Verified,16-Mar,Fully Paid,n,,,credit_card,,952xx,CA,28.44,0,Jul-96,0,,73,9,1,10522,75.70%,26,w,0,0,4842.656002,4842.66,4400,442.66,0,0,0,17-Jul,2866.99,,17-Jul,0,,1,Individual,,,,0,0,40514,0,2,2,4,7,29992,91,0,0,1489,86,13900,0,13,0,4,5788,511,74.4,0,0,236,236,27,7,2,43,,23,,0,1,3,2,5,11,7,13,3,9,0,0,0,2,100,50,1,0,47033,40514,2000,33133
33600,33600,33600, 36 months,10.75%,1096.05,B,B4,Co-Founder,2 years,RENT,100000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,100xx,NY,8.48,0,05-Apr,0,,,9,0,36256,35.80%,22,w,16270.17,16270.17,21880.87,21880.87,17329.83,4551.04,0,0,0,17-Dec,1096.05,18-Jan,17-Dec,0,,1,Individual,,,,0,0,226963,0,0,0,0,65,0,,0,0,21581,36,81000,0,0,0,0,25218,41144,39.2,0,0,120,131,26,26,1,26,,,,0,5,5,6,8,9,8,12,5,9,0,0,0,0,100,33.3,0,0,281000,36256,77400,0
10000,10000,10000, 36 months,6.49%,306.45,A,A2,Federal Technician,4 years,MORTGAGE,70000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,478xx,IN,13.66,0,May-99,0,,,5,0,24472,66.50%,19,w,4684.73,4684.73,6121.79,6121.79,5315.27,806.52,0,0,0,17-Dec,306.45,18-Jan,17-Dec,0,,1,Individual,,,,0,0,110357,0,0,0,1,20,0,,0,0,16618,67,36800,2,1,0,1,22071,1921,91.8,0,0,159,202,40,20,2,71,,13,,0,2,3,2,7,7,4,10,3,5,0,0,0,0,100,100,0,0,137157,24472,23300,0
9975,9975,9975, 36 months,16.29%,352.13,D,D1,Leasing Specialists,1 year,RENT,24990,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,,310xx,GA,12.73,0,04-Feb,1,68,85,7,1,5657,37.70%,15,w,0,0,11890.46153,11890.46,9975,1915.46,0,0,0,17-Sep,6247.1,,17-Sep,0,68,1,Individual,,,,0,470,27007,2,1,0,0,104,21350,150,2,4,2955,93,15000,0,0,1,4,3858,8434,38.9,0,0,145,42,3,3,0,5,,3,,1,3,5,4,4,9,6,6,5,7,0,0,0,2,93.3,0,1,0,29191,27007,13800,14191
25200,25200,25200, 36 months,11.99%,836.89,C,C1,Customer Service,10+ years,RENT,76280,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,850xx,AZ,32.87,0,05-Nov,0,,95,5,1,7755,56.60%,34,f,12317.73,12317.73,16704.23,16704.23,12882.27,3821.96,0,0,0,17-Dec,836.89,18-Jan,17-Dec,0,,1,Individual,,,,0,0,59295,0,3,1,3,7,51540,82,1,5,5894,74,13700,0,11,1,8,11859,106,98.2,0,0,124,72,8,7,1,26,,8,,0,1,2,1,9,15,2,18,2,5,0,0,0,2,100,100,1,0,84576,59295,6000,70876
12200,12200,12200, 60 months,11.47%,268.13,B,B5,Dental Hygienist,6 years,RENT,90000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,773xx,TX,19.36,0,Sep-86,2,,77,11,1,2813,27.60%,39,w,8878.02,8878.02,5347.05,5347.05,3321.98,2025.07,0,0,0,17-Dec,268.13,18-Jan,17-Dec,0,,1,Individual,,,,0,0,71773,2,5,2,3,2,68960,63,1,1,2788,56,10200,1,7,7,4,7177,712,79.7,0,0,186,354,6,2,2,6,,1,,0,1,2,1,9,10,6,27,2,11,0,0,0,3,100,100,1,0,94967,71773,3500,84767
5000,5000,5000, 36 months,11.47%,164.81,B,B5,,n/a,RENT,20000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,601xx,IL,13.27,0,Oct-93,0,27,,5,0,4985,53.60%,8,w,2434.42,2434.42,3289.83,3289.83,2565.58,724.25,0,0,0,17-Dec,164.81,18-Jan,17-Dec,0,,1,Individual,,,,0,0,4985,1,0,0,0,,0,,3,3,213,54,9300,0,0,0,3,997,2287,8.5,0,0,,269,2,2,0,2,,,27,0,1,4,1,2,0,5,8,4,5,0,0,0,3,87.5,0,0,0,9300,4985,2500,0
12775,12775,12775, 36 months,11.99%,424.26,C,C1,President/Owner,10+ years,MORTGAGE,53000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,619xx,IL,38.84,0,Jul-80,0,,,22,0,34248,58.20%,44,w,6244.33,6244.33,8468.18,8468.18,6530.67,1937.51,0,0,0,17-Dec,424.26,18-Jan,17-Dec,0,,1,Individual,,,,0,878,260447,1,2,0,1,22,25740,31,0,0,9612,53,58800,1,12,2,2,12402,11388,69.6,0,0,133,428,26,3,4,26,,2,,0,8,13,10,13,16,18,23,13,22,0,0,0,1,100,40,0,0,307435,59988,37400,46435
24000,24000,24000, 60 months,11.99%,533.75,C,C1,Legal Assistant,10+ years,MORTGAGE,86000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,211xx,MD,16.13,0,Feb-00,0,,,7,0,21614,92.40%,21,w,17528.04,17528.04,10675,10675,6471.96,4203.04,0,0,0,17-Dec,533.75,18-Jan,17-Dec,0,,1,Individual,,,,0,0,609846,0,1,1,1,8,8232,82,0,1,15933,89,23400,1,0,1,2,121969,1786,92.4,0,0,163,193,20,8,2,20,,8,,0,3,3,3,8,4,5,15,3,7,0,0,0,1,100,100,0,0,613422,29846,23400,10022
18200,18200,18200, 36 months,15.31%,633.68,C,C5,labor,3 years,OWN,56471,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,431xx,OH,28.4,0,04-Mar,0,70,,6,0,4753,80.60%,22,w,9118.51,9118.51,12642.64,12642.64,9081.49,3561.15,0,0,0,17-Dec,633.68,18-Jan,17-Dec,0,70,1,Individual,,,,0,96,8610,0,1,0,1,24,3857,33,0,1,969,49,5900,0,2,0,2,1435,413,85.8,0,0,144,142,13,13,1,13,95,,95,4,4,5,4,8,9,5,12,5,6,0,0,0,0,81.8,75,0,0,17471,8610,2900,11571
12000,12000,12000, 60 months,6.97%,237.45,A,A3,Teacher,8 years,MORTGAGE,54000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,210xx,MD,13,0,03-Apr,0,36,,4,0,6825,68.90%,19,w,8453.26,8453.26,4739.71,4739.71,3546.74,1192.97,0,0,0,17-Dec,237.45,18-Jan,17-Dec,0,,1,Individual,,,,0,0,199482,0,1,0,1,21,11704,78,0,0,6107,74,9900,0,1,1,1,49871,1893,76.3,0,0,155,152,40,21,1,152,,9,36,0,1,2,1,4,7,2,11,2,4,0,0,0,0,94.7,100,0,0,230114,18529,8000,15000
3800,3800,3800, 36 months,14.46%,130.73,C,C4,medical assistant,3 years,RENT,36900,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,207xx,MD,37.53,2,08-Sep,0,10,,6,0,224,13.20%,14,f,0,0,4232.204806,4232.2,3800,432.2,0,0,0,17-Feb,3061.74,,17-Dec,0,10,1,Individual,,,,0,0,31993,0,4,0,0,34,31769,49,1,2,113,48,1700,7,0,1,2,5332,1476,13.2,0,0,81,90,9,9,0,9,29,9,29,4,2,2,2,4,10,2,4,2,6,0,0,2,1,71.4,0,0,0,67163,31993,1700,65463
25000,25000,25000, 36 months,11.99%,830.24,C,C1,Insurance Agent,2 years,OWN,76000,Verified,16-Mar,Charged Off,n,,,credit_card,Credit card refinancing,337xx,FL,28.83,0,Sep-97,2,,,16,0,20879,73%,25,w,0,0,5599.44,5599.44,2356.82,930.83,0,2311.79,416.1222,16-Aug,830.24,,17-Feb,0,,1,Individual,,,,0,0,65819,2,4,1,2,12,44940,68,2,2,4932,73,28500,0,1,3,4,4113,2045,93,0,0,220,222,0,0,1,6,,0,,0,11,12,14,14,8,12,16,11,16,,0,0,3,100,81.8,0,0,94435,65819,22500,65935
21000,21000,21000, 60 months,14.46%,493.66,C,C4,Software Development Manager,8 years,MORTGAGE,115000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,895xx,NV,15.46,0,03-Nov,0,31,,12,0,15638,42.20%,27,w,0,0,24741.15484,24741.15,21000,3741.15,0,0,0,17-Aug,17369.99,,17-Oct,0,,1,Individual,,,,0,0,51873,1,2,0,0,25,36235,49,1,4,3848,45,37100,1,1,5,6,4323,14444,43.6,0,0,59,148,1,1,3,1,31,3,31,0,6,9,6,7,6,10,18,9,12,0,0,0,1,96.3,83.3,0,0,96208,51873,25600,59108
10000,10000,10000, 36 months,11.99%,332.1,C,C1,manager,10+ years,MORTGAGE,45000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,891xx,NV,25.6,0,05-Nov,0,,,9,0,17476,49.60%,16,w,4887.97,4887.97,6628.68,6628.68,5112.03,1516.65,0,0,0,17-Dec,332.1,18-Jan,17-Dec,0,,1,Individual,,,,0,0,279618,2,1,0,2,17,24179,82,2,4,4394,64,35200,6,1,3,8,31069,6915,59.1,0,0,111,98,5,5,2,16,,12,,0,3,5,3,4,4,7,8,5,9,0,0,0,4,100,33.3,0,0,305582,41655,16900,29547
24000,24000,24000, 60 months,9.75%,506.99,B,B3,Attorney,2 years,RENT,150000,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,926xx,CA,15.57,1,Jan-98,0,12,,16,0,26815,47.30%,30,w,17254.25,17254.25,10113.8,10113.8,6745.75,3368.05,0,0,0,17-Dec,506.99,18-Jan,17-Dec,0,,1,Individual,,,,0,0,230442,1,5,0,1,23,203627,21,2,5,9845,36,56700,0,0,0,6,14403,16929,55.8,0,0,142,218,1,1,0,1,,17,12,0,4,8,5,7,14,11,16,8,16,0,0,0,2,96.2,20,0,0,301185,230442,38300,244485
28800,28800,28800, 36 months,11.99%,956.44,C,C1,RN,10+ years,RENT,120676.15,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,553xx,MN,7.02,0,May-92,0,,,9,0,27331,94.20%,20,w,13261.73,13261.73,19952.93,19952.93,15538.27,4414.66,0,0,0,17-Dec,956.44,18-Jan,17-Dec,0,,1,Individual,,,,0,0,27331,0,0,0,0,92,0,,0,0,9886,94,29000,1,0,2,0,5466,831,96.4,0,0,92,286,33,33,2,60,,0,,0,3,5,6,10,1,9,17,5,9,0,0,0,0,100,100,0,0,29000,27331,23100,0
20000,20000,20000, 60 months,15.31%,479.06,C,C5,Teacher,2 years,OWN,48000,Verified,16-Mar,Charged Off,n,,,credit_card,Credit card refinancing,786xx,TX,43.19,0,01-Oct,1,49,,16,0,20060,41.20%,38,w,0,0,7630.94,7630.94,3946.36,3684.58,0,0,0,17-Aug,479.06,,17-Dec,0,49,1,Individual,,,,0,627,141526,1,3,0,2,22,121466,72,5,9,7589,53,48700,1,5,6,11,8845,28140,41.6,0,0,173,171,4,4,0,4,76,0,76,5,5,5,12,15,22,13,16,5,16,0,0,0,5,88.9,8.3,0,0,184474,141526,48200,135774
7500,7500,7500, 36 months,12.99%,252.67,C,C2,Registered Nurse,< 1 year,RENT,76000,Not Verified,16-Mar,Charged Off,n,,,credit_card,Credit card refinancing,339xx,FL,9.66,1,02-Sep,0,6,57,11,1,4697,35.10%,21,f,0,0,2157.58,2157.58,1057.14,448.06,0,652.38,117.4284,16-Oct,252.67,,17-Apr,0,81,1,Individual,,,,0,1426,22356,0,1,0,1,24,17558,73,4,5,3427,58,13400,1,0,5,7,2236,6503,41.9,0,0,121,162,8,8,0,12,,0,,0,3,3,5,6,3,9,16,3,11,0,0,0,4,90.5,20,0,0,38910,22356,11200,23918
12000,12000,12000, 60 months,15.31%,287.44,C,C5,INSIDE SALES,10+ years,RENT,36400,Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,782xx,TX,25.85,0,Mar-96,1,,,10,0,10565,54.70%,22,w,8961.21,8961.21,5728.39,5728.39,3038.79,2689.6,0,0,0,17-Dec,287.44,18-Jan,17-Dec,0,,1,Individual,,,,0,0,20860,1,2,1,4,8,10295,71,1,3,3999,62,19300,4,5,2,7,2086,2537,79.4,0,0,145,240,2,2,0,22,,2,,0,4,6,4,5,11,8,11,6,10,0,0,0,2,100,75,0,0,33816,20860,12300,14516
4550,4550,4550, 36 months,13.67%,154.78,C,C3,,n/a,OWN,12000,Verified,16-Mar,Late (31-120 days),n,,,debt_consolidation,Debt consolidation,247xx,WV,11.3,0,05-Jul,0,65,,3,0,3440,33.70%,4,w,2506.13,2506.13,2790.11,2790.11,2043.87,746.24,0,0,0,17-Oct,154.78,18-Jan,17-Dec,0,,1,Individual,,,,0,0,3440,0,0,0,0,128,0,,0,0,2979,34,10200,0,0,0,0,1147,5060,40.5,0,0,128,123,30,30,0,30,,,,0,2,2,2,2,1,3,3,2,3,0,0,0,0,75,50,0,0,10200,3440,8500,0
10400,10400,10400, 60 months,13.67%,240.22,C,C3,Mitigation Assistant,4 years,RENT,45000,Verified,16-Mar,Current,n,,,moving,,708xx,LA,27.84,0,06-May,0,24,,9,0,14978,64.80%,21,w,7682.64,7682.64,4788.6,4788.6,2717.36,2071.24,0,0,0,17-Dec,240.22,18-Jan,17-Dec,0,,1,Individual,,,,0,0,50433,0,1,0,2,13,35455,,0,2,5501,65,23100,0,2,0,4,5604,4137,75.1,0,0,104,106,14,13,2,28,24,13,24,0,4,8,4,7,4,8,15,8,9,0,0,0,0,85.7,50,0,0,63472,50433,16600,40372
8000,8000,8000, 36 months,15.31%,278.54,C,C5,MA,5 years,OWN,37000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,294xx,SC,37.2,1,03-May,1,18,,11,0,2520,18.70%,20,w,4008.15,4008.15,5557.19,5557.19,3991.85,1565.34,0,0,0,17-Dec,278.54,18-Jan,17-Dec,0,,1,Individual,,,,0,0,19952,1,3,1,2,10,17432,39,2,5,825,34,13500,1,0,1,7,1814,762,70.7,0,0,154,65,3,3,0,3,,3,18,0,3,4,3,6,5,8,15,4,11,0,0,0,3,95,0,0,0,58234,19952,2600,44734
2400,2400,2400, 36 months,12.99%,80.86,C,C2,Exhibitor/ US Medic,10+ years,RENT,55000,Verified,16-Mar,Fully Paid,n,,,moving,Moving and relocation,402xx,KY,30.94,0,01-Nov,0,29,,15,0,5398,31.90%,30,w,0,0,2794.756232,2794.76,2400,394.76,0,0,0,17-Oct,1410.91,,17-Nov,0,29,1,Individual,,,,0,315,61216,1,4,2,3,9,55818,86,2,4,2073,75,16900,1,0,1,7,4081,4505,43.7,0,0,126,172,2,2,0,8,74,3,59,3,4,8,6,8,13,11,16,8,15,0,0,0,4,86.7,0,0,0,81752,61216,8000,64852
7500,7500,7500, 36 months,13.67%,255.14,C,C3,,n/a,OWN,56000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,270xx,NC,13.32,0,Jul-97,1,62,67,6,1,3689,49.90%,12,w,3714.66,3714.66,5109.25,5109.25,3785.34,1308.91,15,0,0,17-Dec,255.14,18-Jan,17-Dec,0,62,1,Individual,,,,0,0,16879,1,2,1,2,7,13190,65,2,2,579,61,7400,0,5,2,4,2813,121,82.7,0,0,123,224,2,2,1,35,62,2,62,1,1,4,1,2,5,4,6,4,6,0,0,0,3,90.9,100,0,0,27751,16879,700,20351
12000,12000,12000, 36 months,9.16%,382.5,B,B2,Contract Coordinatore,6 years,RENT,71000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,600xx,IL,4.38,0,01-Oct,0,,,5,0,9665,99.60%,10,w,0,0,12973.89341,12973.89,12000,973.89,0,0,0,17-Mar,8803.03,,17-Dec,0,,1,Individual,,,,0,0,9665,0,0,0,0,54,0,,0,0,5481,100,9700,0,3,0,0,2416,35,99.6,0,0,149,173,64,54,0,64,,,,0,4,4,4,6,3,5,7,4,5,0,0,0,0,100,100,0,0,9700,9665,9700,0
17000,17000,17000, 36 months,11.47%,560.35,B,B5,police supervisor,< 1 year,RENT,58000,Source Verified,16-Mar,Current,n,,,home_improvement,Home improvement,604xx,IL,11.44,0,02-Dec,1,,,12,0,0,0%,30,w,4773.76,4773.76,14237.24,14237.24,12226.24,2011,0,0,0,17-Dec,560.35,18-Jan,17-Dec,0,,1,Individual,,,,0,0,23858,1,8,2,5,3,23858,50,0,1,0,47,3400,4,0,2,6,1988,3100,0,0,0,122,159,17,3,0,17,,0,,0,0,0,3,4,22,4,8,0,12,0,0,0,2,100,0,0,0,50892,23858,3100,47492
7200,7200,7200, 36 months,8.39%,226.92,B,B1,Senior Systems Engineer,3 years,MORTGAGE,75000,Not Verified,16-Mar,Current,n,,,home_improvement,Home improvement,462xx,IN,8.18,0,02-Mar,1,47,4,19,2,18376,51.30%,36,w,3423.69,3423.69,4531.69,4531.69,3776.31,755.38,0,0,0,17-Dec,226.92,18-Jan,17-Dec,0,,1,Individual,,,,0,0,195214,0,13,3,5,10,49041,110,2,2,6634,84,35800,0,0,2,7,10274,11977,59.1,0,0,74,168,9,9,2,9,,4,,0,4,5,4,6,23,5,10,5,19,0,0,0,5,97.1,50,0,2,228084,67417,29300,44678
28000,28000,28000, 36 months,5.32%,843.22,A,A1,,n/a,MORTGAGE,98400,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,327xx,FL,18.22,0,Jan-94,0,,,23,0,52829,25.50%,44,w,12996.14,12996.14,16847.85,16847.85,15003.86,1843.99,0,0,0,17-Dec,843.22,18-Jan,17-Dec,0,,1,Individual,,,,0,0,264589,2,2,1,2,7,5219,30,3,5,18874,26,207200,2,3,0,9,13229,136321,27.9,0,0,127,266,0,0,6,0,,14,,0,8,9,12,20,8,20,29,9,23,0,0,0,6,100,18.2,0,0,434789,58048,189100,17589
16800,16800,16800, 60 months,18.99%,435.71,D,D4,Manager,5 years,RENT,55200,Verified,16-Mar,Current,n,,,other,Other,016xx,MA,9.35,1,07-Jul,2,3,,18,0,3355,19.60%,27,w,11421.52,11421.52,9906.75,9906.75,5378.48,4528.27,0,0,0,17-Dec,435.71,18-Jan,17-Dec,0,45,1,Individual,,,,0,0,6540,1,1,1,2,12,3185,51,4,9,2934,28,17100,3,0,7,11,385,7159,29.1,0,0,43,104,4,4,0,4,3,3,3,0,2,6,5,10,4,17,23,6,18,0,0,0,5,92.3,0,0,0,23375,6540,10100,6275
6000,6000,6000, 36 months,12.99%,202.14,C,C2,driver,9 years,MORTGAGE,70000,Verified,16-Mar,Fully Paid,n,,,other,Other,254xx,WV,23.37,0,06-Mar,0,80,,8,0,8587,77.40%,15,w,0,0,6968.395338,6968.4,6000,968.4,0,0,0,17-Dec,2786.4,,17-Dec,0,,1,Individual,,,,0,0,52766,1,3,1,2,12,44179,71,1,1,4607,72,11100,3,0,3,3,6596,1513,85,0,0,117,114,5,5,2,5,80,12,80,0,4,4,4,5,6,5,7,4,8,0,0,0,2,93.3,75,0,0,73542,52766,10100,62442
